city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,weather,ori_clip_index,blueprint
PEK,1646033308.7,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033308.8,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033308.9,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.0,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.1,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.2,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.3,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.4,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.5,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.6,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.7,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.8,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033309.9,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033310.0,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033310.1,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033310.2,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033310.3,200002,BICYCLE,MOTORCYCLIST,OTHERS,417831.25724071945,4730207.949299979,0,1.62443912029266,0.482499986886978,1.21154403686523,-1.0962114138888055,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.yamaha.yzf
PEK,1646033306.6,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033306.7,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033306.8,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033306.9,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.0,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.1,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.2,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.3,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.4,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.5,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.6,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.7,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.8,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033307.9,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.0,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.1,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.2,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.3,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.4,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.5,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.6,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.7,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.8,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033308.9,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.0,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.1,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.2,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.3,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.4,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.5,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.6,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.7,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.8,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033309.9,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033310.0,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033310.1,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033310.2,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033310.3,200003,VEHICLE,CAR,OTHERS,417878.8763969459,4730242.292405554,0,4.37304401397705,1.64596557617188,1.47939991950989,0.5462453563990772,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.seat.leon
PEK,1646033306.6,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033306.7,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033306.8,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033306.9,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.0,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.1,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.2,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.3,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.4,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.5,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.6,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.7,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.8,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033307.9,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.0,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.1,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.2,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.3,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.4,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.5,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.6,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.7,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.8,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033308.9,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.0,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.1,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.2,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.3,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.4,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.5,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.6,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.7,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.8,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033309.9,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
PEK,1646033310.0,200004,VEHICLE,CAR,OTHERS,417872.7616503445,4730238.5241957605,0,4.4227409362793,1.71420001983643,1.47939991950989,0.5614990591989322,0.0,0.0,yizhuang#11-1_po,Overcast,232,vehicle.audi.a2
